postUrl,postAccount,postViews,postLikes,postCommentCount,postComments,postSaved,postShared,postCaption,postHashtags,postDate,postDateCollected
https://www.tiktok.com/@fashionizermzr/video/7154667429166157082,fashionizermzr,13500000,1300000,2120,"['SPILLL HASILLLNYAAA BURUUU GAMAUUU TAUU', '@hermione.sv @who is ney @nrs @bcsyouu_ aph ini?', 'TALENT', 'Idk I love fashion newspaper', '@SANDRA mistin', 'what school do you go?????????', 'sman 2 tangsel 🙏🏻', '@riri what if', 'omggg frfrfr!', 'WOW', 'Disney cruella vibe ✨', 'The designer vs the design (black, black, black, black, black, black, black) 😂', 'when you accidentally spilled water 😳', 'COOL', '@just_human13310 @decofridano keren', 'COOLLL🔥', 'Designers: designs:', 'OMGGGG THE EFFORTTTT', 'good luck 👍💪🥰', 'wow', '@jalns19 ateee']",75600,6320,ig : @fashionizer.mzr,[],2022-10-15,2023-11-10
https://www.tiktok.com/@fashionworldd_/video/7275665719138815237,fashionworldd_,7900000,344900,0,[],55500,30300,For details visit our instagram,"['foryou', 'crew07']",2023-09-06,2023-11-10
https://www.tiktok.com/@bros_style/video/6961329634193526018,bros_style,5600000,651900,1785,"['so we can all agree julius is our fave?', 'JULIUS IS MY FAVVV', 'Hayat is sooo fineeee', 'Anime name ?', ""I'm in luv with Soshi😳🥰"", ""Un groupe d'amis vraiment 😂😂"", 'J’aime pas trop les sushi mais soshi j’aime bien 🌝', 'And i found hayat instagram🥰🥰🥰', '@mother_henb tag yourself, Im soshi 😂', '#FREE PALESTINE 🇵🇸 From the zionist', 'Yea this group is definitely a whole vibe', '@_keltii.7 c quand tu le fait le bail', '@roanight 😂😂', 'Lol I like this friend group😂😂😂', 'poor soshi 😂😂', '@mahak_naeem123 @felix.isbae I wanna do this with u guys 😭😂😂', ""what's Hayat's @"", 'Hayat in Turkish means LIFE lol', 'soshi can get it 🥺', 'the name of the song']",19300,4470,My FRIENDS 紹介,"['時を戻そう', '高校時代', '友達紹介', 'myfriends', '運営様', '運営様全力で愛します', 'fyp', 'fypシ', 'fypsounds', 'おすすめ', 'バズりたい']",2021-05-12,2023-11-10
https://www.tiktok.com/@blackstyle54/video/7030820317966683393,blackstyle54,25500000,343400,6488,"['я в начале подумала что это бабушка😂😂', 'Надо ещё на кроссовки валенки одеть', 'Получился - ""Русский Матрëшка!!! ""😅😂😂😂🥰', 'Африканский принц 😂😂😂😂😂😂', 'весь гардероб на себе. ток приехал в Россию- без багажа... 🤣😊', 'костюм огонь🔥прям в конце изюминка', '😂😂😂😂😂Одел на себя всё,что попало, женское ,мужское 👏👏👏', '😂 Сколько обёрток у шоколадки! 👍🔥', 'ха ха ха я думала куртка юбка 😂😂', 'Аленка сильно изменилась...', 'пять курток но в кедах😁', 'Здрастье капусту африканскую заказали ??? Явообщето свежий только что с машины с кондиционером !!!😂😂😂', 'из носорога есть', 'так классно посмеялась,давно так не хохотала🤣', 'Африканский барон Мюнхгаузен', 'Я думала бабушка какая то зашла😂😂😂😂принц😂😂😂', 'во блин думала ,что бабулечка зашла😁', 'Холодно, однако прынцу, в России😂', '😂😂😂Холодно,холодно 🥶 дамой,домой на родину 🤣🤣🤣🤣🤣', 'Всю общагу раздел😁']",12900,77000,,[],2021-11-15,2023-11-10
https://www.tiktok.com/@dioromantic/video/7276145230481526021,dioromantic,3400000,320600,462,"['AND LIPSTICK?????', 'How ? Just how ?', 'WELCOME TO THE RENAISSANCE 🪩', '@Deave wooooww', 'reminds me of those barbie water activated dresses', 'the light is it dangerous for their health ?', '@dolly 🎀 i love this', 'literally HOW?', 'BEYONCÉEE', 'my jaw dropped', '@dimi Tikki spots on!', '@Maite<3 FASHION IS BACK', 'Hasn’t this been around for a while though? (Color changing under uv)', 'does nobody remember UV activated T-shirts n stuff 😭 this is not new', 'wait but if u go under the sun will it change colour more?', '@sara bro what', 'fun fact the colors dont last long and stop changing after a couple hours of exposure', '@Adriana woooowwww', 'Jojo reference', 'Uv light reaction']",22800,2795,I love fashion.,"['fashion', 'fashiontiktok', 'fashionshow', 'fy', 'foryou', 'viral', 'modeling']",2023-09-07,2023-11-10
https://www.tiktok.com/@sasha_fuks/video/7271396183099133216,sasha_fuks,2100000,216800,1169,"['A credit card with no limit IS the love of my life 😂', 'Where are your ballet flats from please?', 'Always Visa ⭐️', 'the love off my life', '@jacquesjax ano ba mas okay? Visa or Mastercard? 😆🙈', 'Always, American Express Gold! 😂🎧🌸', 'Visa because Costco doesn’t take Mastercard 😂', 'i was thinking “in this economy? love ain’t paying rent😭😭”', 'But I would prefer Amex', 'Where is this dress from???', '@Natalie ehhe lett', 'Please share what dress you are wearing?', '@mackenzie fitzpatrick we ballin bby', '@🙄 visa ofc i meann', 'Amex @Crystal Cartwright', '@edenarf facts', '@elise haagen ik kies harry Styles 😂', 'take the card. then get back with him :3', 'Well the love of my life has this card so I have it both', 'The love of my life bc he would be my credit card w no limit 🤣🤣🤣']",15000,6257,,"['fashion', 'fashiontiktok', 'ootd', 'outfit', 'outfitideas', 'parisianstyle']",2023-08-25,2023-11-10
https://www.tiktok.com/@dark_music088/video/7270948713995013378,dark_music088,2400000,276900,917,"['I LOVE BRITNEY MANSON SO MUTCH', 'FASHION FASHION 💪', 'i wanna be a male model but i’m not tall enough 💀😔', 'obsessed W this song', 'I’m so happy with Britney Manson, she is my mama', 'FASHION FASHION A-A -A FASHION', 'name?🙏', 'J’chuis obsédé par de son Awww😻✨', 'FASHION FASHION FASHION A-A-A FASHION', '@✩lori🇩🇴🇨🇺✩ FASHION FASHION 💅🏻', '@tay I CAN DO THE HIGHH, FASHION FASHION, A A A FASHION ‼️', 'FASHION FASHION FASHION FASHION', 'MY RELIGION MY CONFESSIONFASH FASHION AAA FASHION', '@. been blasting for hours now', '@✪★丰★丰✪ je hurle à 2 doigt d’être fan d’elle (JE CHANGE PAS TOKIO HOTEL EH)', 'FASHION FASHION A-A-A FASHION‼️💯🔥😻🗣️🕺', 'NAME PLSSSSSSSSSSSSSSSSSSSS', '@Jess 💗 @ella 🫧 the song i played', 'Fashion - My playlist: 🤝', 'MY RELIGION MY CONFESSION FASHION FASHION A-A CONFESSION 🗣🎙']",63300,2936,🎧🔊(𝔽𝔸𝕊ℍ𝕀𝕆ℕ ~ 𝔹𝕣𝕚𝕥𝕟𝕖𝕪 𝕄𝕒𝕟𝕤𝕠𝕟 | 𝚂𝚕𝚘𝚠𝚎𝚍 & 𝚁𝚎𝚟𝚎𝚛𝚋),"['trendingsong', 'music', 'aveeplayer', 'bass', 'viral', 'dark_music🎧', 'fyp']",2023-08-24,2023-11-10
https://www.tiktok.com/@miss_monroee/video/7268398052451421472,miss_monroee,4200000,799800,2177,"['The real fashion icon is Audrey Hepburn', 'THAT ONE MARILYN MONROE EDIT. 😍🙏', 'Brooo🥰', 'I was named after Marilyn Monroe', 'Marilyn 🔛🔝', 'FASHION FASHION FASHION- A A A FASHIONNN😻😻😻', 'FASHION, FASHION A-A-A FASHION', ""The glitch in between the 'fashion fashion' of the song is so satisfyingg"", 'WHATS 4x4??', 'FASHION, FASHION, FASHION A-A-A FASHION', 'Song: FASHION - Britney Manson', 'has this song just got popular or is it new I forgot 😭', 'she would absolutely love this', '@Vaxlloi <3 Fashion queen!', 'I love, no I ADORE Marilyn', ""she looks like one of my mom's best friend"", 'song name?', 'song?', 'obsessed with her and this song', 'FASHION ICON FR']",150600,17100,FASHION😍/,"['marilynmonroe', 'oldhollywood', 'fyp', 'viral', '50s', '60s', 'marilynmonroeedit', 'FASHION']",2023-08-17,2023-11-10
https://www.tiktok.com/@iamshannonj/video/7281345042734779681,iamshannonj,1200000,274200,856,"['Can you please tell me what you studied to work in fashion marketing?', 'I studied marketing and business however experience helped me get my roles 🤎', 'Marketing de luxe ou fashion marketing l’hésitation de ma vie', 'Manifesting this', 'i would like to do this but im not rich', ""C'est ce que je veux faire mais j'aimerai en apprendre d'avantage avant de m'embarquer dans quelque chose comme ça, si quelqu'un trouve (1)"", 'connaissez-vous des entreprises à paris qui travaille la dedans ?', '@morgan this reminded me of u', 'Can I get into fashion marketing with a journalism degree?🖤', 'yes absolutely try to get experience in marketing or build your own socials to show your experience 🤎🤎', 'what college did you study?🥹', 'I studied at Trinity College in Ireland 🤎🤎', '@kirsten UUU', 'Can you still get into this career with digital marketing degree ? 🥰', 'Absolutely, you can also work in fashion in digital marketing such an amazing role 🫶', 'en quoi consiste le travail ?', '@Idk I WANT THIS', '@julia my life 😍', '@✨🤍phoebs🤍✨ our dream', '@✪ become this', '@@ava want', '@🩷 dream job😩', '@lola u???', 'The aesthetics 🤍', 'Chloe 🫶🫶🫶']",42300,1874,Life working in fashion ✨,"['fashionmarketing', 'fashiontiktok', 'businessgirl', 'worktok']",2023-09-21,2023-11-10
https://www.tiktok.com/@hollymarstonn/video/7216314070968864005,hollymarstonn,20800000,2200000,9879,"['Babe… is it a fit or you just blessed with a Perfect hour glass', 'Is it a fit or is she just perfectly curvy', 'I... I feel that it looks better on you I dont know why', 'Everything is a fit on you because you rock everything', 'Thank uuuu🥺🥰', 'It’s a FIT', 'absolutely cuteeee!!! love but maybe change the title to something more like ‘is it a fit or just society’s beauty standard’ so it’s less directed🫶🏼', 'U SLAY THIS BIG TIME', 'Definitely a fit 🥺', 'Looks even better on you', 'cl “is she just skinny” isn’t the way u should’ve said it cuz if someone said “is she just fat” everyone would be crying over it, u never know what /', 'It’s defs a fit but I always feel unsafe walking in miniskirts cause they cover NOTHING in the back', 'It’s a fit 1000%', 'it’s a fittt🔥🔥u rock everything!❤️', 'Tysm🥰', 'Is it a fit or you’re just gorgeous 🥲', ""I personally don't like the outfit in general even on Emma, but girl you made it a fit 🔥🔥"", 'ur so pretty', 'maybe is not only about the size but also about having a body that fits the general canon, wich is hourglass and balanced', 'You look good in literally everything!', 'Tysm🥺']",87600,3011,plus size thigh high boots🥹 The UNIFLEX collection has just dropped on their site,"['koifootwear', 'plussizefashion', 'plussize', 'grwm', 'outfitideas', 'bodypositivity']",2023-03-30,2023-11-10
https://www.tiktok.com/@thedevilsanus_/video/7283051876189261074,thedevilsanus_,132500,21500,177,"['SHE WOULD TOTALLY EAT AS A MODEL NGL', 'YESSS💪', 'HER HAIRCUT OMG🧎🏻\u200d♀️🧎🏻\u200d♀️🧎🏻\u200d♀️', 'I LOVE IT', '@Peperonika🌶️🤝 midnights', 'this is so fire', '💞💞', 'WHY IS THIS NOT VIRAL', 'TYSM❤️❤️', 'AMAZING', 'TYSM💞', 'THIS IS SO GOOD WHAT', '❤️❤️❤️', '@Georgie 🎃👻 AHHHH', 'she looks like a barbie here', 'SHE DOES OMG', 'QUALITY TUT PLEASE THIS IS AMAZING', 'TYSM!! i’ll make one soon!!❤️❤️', 'HOW IS THIS NOT VIRAL YETTT', '❤️❤️😭', '@Sammy ⸆⸉ ( from the vault ) wont stip tagging you in these', 'HOWS NO ONE TALKING ABOUT THE TRANSITION WHATTTT', 'AHH TY FOR NOTICING❤️❤️💪', 'this needs to be virall , the quality omg', 'thank youuu😭💞', '@issy this was the Victoria secret show I was talking abt but ik the one u were on abt', 'THE TRANSITION KSJDHDHJDJDK', 'Commenting on each Taylor Swift vid I see #1987', 'OMGGG THE TRANSITION 😍', 'OMG THIS IS AMAZING']",6135,265,all models are lucky taylor chose music,"['taylorswift', 'edit', 'victoriassecret', 'fashion', 'ae', 'erastour', 'swiftie', 'swifttok']",2023-09-26,2023-11-10
https://www.tiktok.com/@lipstick386/video/7264059938685717793,lipstick386,14100000,298600,1121,"['i need a good eyebrows pencil', 'From creator bio🥰', 'wowww', 'Thank you 🔥🔥🔥', 'Someone should like my comment pls so I can come back', 'Beautiful', 'Watching you daily.', 'From creator bio get🥰', 'thanks 👍👍👍', 'nice', 'c est Quoi,????', ""can anybody give me advice pls. I don't have eyebrows.wot can I do!!!¡¡ sick nd tired of one up there nd one down there"", 'as simple as it looks I will still draw door handles🥺😫', 'WoW!', ""i can't save it why ? gave me chance to save it pliz"", 'From creator bio get the same 🥰', 'Where do we get the angled Eyeliner Pen you’re using, that makes a difference I bet!', 'please someone should bring me back here.', 'From creator bio get', 'merci', 'swear i dont know how to do this in my own eye brow...i want to learn but i cannot save it this vdeo..', 'Thank you, too easy to do ❤️❤️', 'how much i need', 'me 1 hour to draw my eyebrow erase and draw again more time.but this one very easy to see']",50100,53100,,"['CapCut', 'jiew82633tiktokpopularlipstick', 'fashion', 'makeuptutorial', 'bluelipsticktutorialjiew82633', 'eyebrowntutorial']",2023-08-06,2023-11-10
https://www.tiktok.com/@delphinecerise/video/7269441527217261856,delphinecerise,13700000,1900000,3963,"['first jeans are from na-kd and second jeans are from djerf avenue 🫶', 'Reference for Nakd one is 1018-008235-1230 and the Djerf Avenue one is called straight jeans if I remember correctly 🫶🏼', 'Where are you long sleeve tops from pleasee?', 'Where that ADA hoodie from? That’s my grandma name & passed so that’ll be so cool to have 🥹', 'bruh where everything from 😭', 'Okay is it me or low rise jeans are making a comeback?', 'Where the jeans?? Frommmm ??? Please!!!', 'I need outfit details! Where’s everything from!! Even the sweat pants', 'Mais vous trouvez où les hauts simples du 1er outfit sur shein y’a que des crop top wsh', 'YES', 'the jeans ?? omg', 'what r the shoes called', 'Where did you get those pants 😍', '@soph reminds me of ur outfits', 'what size of the ada hoodie u have please?', '@lolah! In love', 'réf du premier pantalon svp', 'i have outfits like this but my body doesn’t body', 'Where are the long sleeves from?', '@pritimadankumar watch me pull up with these clothes', 'la référence du pull gris?']",410700,6607,some fall fits for u🤍,"['fallfits', 'fallfashion', 'fallaesthetic', 'backtoschool', 'backtoschoolfit', 'autumnfashion', 'simpleoutfitideas', 'basicoutfit']",2023-08-20,2023-11-10
https://www.tiktok.com/@the.lady_y2k/video/7255111503584578821,the.lady_y2k,1300000,166500,390,"['song name?', '@qudsiyafawad666 how i see you when you’re walking', 'confident queen', 'oh to be tall', 'i wish im tall', 'she looked like wony a bit', 'so cute 🥺', 'all the pretty walk like this', 'slayed', 'me in the future 😎', 'whonis she omg', 'Model in the streets ✨', '@ecahh pretty 😳rich', 'yeah u can ❤️\u200d🩹', 'Best model😣', 'want🥺 I want this body', 'very beautiful baby 💚', 'so smart 🥰', 'my family always hate it if I play my bag like that hahahah', 'Her beauty and prestige 🙋🏻\u200d♀️♥', 'It really looks like everything about me', 'Best ramp', 'THIS GIRL RENT MY FYP😭', 'теперь Я не жалею, что я высокая😭😭', 'boyum okey birazcik daha kilo versem benim fizik:', 'مستقبلي 🔥', 'Как уверенно ходит🛐🛐', 'она шикарна..', 'ở sg mà đi bộ cầm cái túi lắc lư cỡ đó là cái túi đi sớm 🤡', 'estoy empezando a vestirme así! y me encanta, creo encontré mi estilo 😏', 'mulher alta e tão mais tão extraordinária✨️', 'طول لوحده فخامه و جمال', 'como eu ando na rua kkk', 'ستايلها يجنن', 'Я тоже так размахивала сумкой в детстве', 'que belleza..!!!', 'de admirar ✨🤌🏻', 'Hoje eu estava andando assim na rua e comecei a rir sozinha 😳😂😂😂']",19300,1664,Bên mình nhận order nhaaa ❤️,"['trending', 'fashion', 'viral', 'design', 'travel', 'fyp', 'fyp', 'foryoupage', 'travelblogger', 'fashionblogger', 'fashionista', 'fashionstyle', 'luxury', 'luxurylifestyle', 'beautiful', 'beauty', 'style', 'outfit', 'mixandmatch', 'sponsored', 'tiktok', 'xuhuong', 'xuhuong2023']",2023-07-12,2023-11-10
https://www.tiktok.com/@paradiseversion/video/7281688778077523206,paradiseversion,3300000,761300,1037,"['Well moschino shows are always fun anyways', 'who is she? 😻', 'i feel like a lot of ppl blame the models for this but they’re told how to walk before they need to start letting them do this more!!!', 'YES', 'Moschino runaway😍🎀', 'WHO IS SHEE?', '@gabby I LOVE MOSCHINO', 'La première elle a dead ça 😻', '@sienna moschino 🔥🔥', 'The girl behind her is serving too! What’s her name 😭', 'the naomi twirl just completes it', 'Who is she? ..🥰🥰 love it', 'no cuz she absolutely devoured', 'Is that a crocheted skirt!??', '@lily💐 so good', 'is it only for this show or?', ""only moschino made this possible, it's a shame"", '@(Chi)Yee i’m tagging u in too many tiktoks but this idc it’s so fax', 'i’m living for that little spin', '@☆ devoured', 'oh my god she looks amazing', 'I just don’t know how The designers don’t realize this just naturally breeds interesting brands']",47200,2751,Moschino SS24,"['fashion', 'fashiontiktok', 'runway', 'fyp']",2023-09-22,2023-11-10
https://www.tiktok.com/@hamzakhanshayan/video/7181334102837120258,hamzakhanshayan,5600000,321400,2252,"['Steve harvey Bengali version', 'Brown ta onk xoss💖👍', 'black🥰', 'Last', '☺️☺️😊😊😊😂😂😂', '@🤣🤣🤣🤣🤣', '😎🖤', 'only if work in corporate or sales 🙂', '🥰🥰🥰🥰🥰', '9', '🥰🥰🥰🥰', '😄😄😄😄😄', '🥰🥰', '🤣', '😂😂😂', '😏😏😏😏', '😄😄', '😁😁😁', '😇', '🥰🥰🥰', '😂', 'Brown', '🥰🥰', '🤣🤣😊', '🥰🥰🥰🥰🥰', '🤣🤣🤣🤣🤣🤣🤣🤣🤣😊', '🥰🥰🥰🥰🥰🥰', 'Only black🥰🥰🥰', '@see', 'Steve Harvey in bangali 😅', '😃😃', '🥰🥰🥰🥰🥰', '😦😦😦', '😁', '🥰🥰🥰🥰']",27700,9601,5 Blazers that you need in your closest 😎,"['style', 'fashion', 'hamzashayan']",2022-12-26,2023-11-10
https://www.tiktok.com/@jenniferchrstie/video/7227077759749672219,jenniferchrstie,1400000,84300,601,"['Spill blazer kaa', 'spill', ""where'd u get ur last cullote pantss"", '@& Other Stories', 'spill blazer item ci', 'Spill outfit ke5 🥰', '@& Other Stories celananyaaa', 'Skirt jeansssnya spil plz', '@UNIQLO Indonesia 🥰🥰', 'spill outfit ke2', 'Blazer dari @mahellaofficial pants dari @yeona.id di ig', 'nice', 'The first pants are fire', 'Wowww', 'spill last pants please', ""i don't want to be look rich, but real rich haha"", 'spill outfit k3 ka', 'look 2', 'I LIKE U', 'Spill jaket denim pls🥹', 'the third set is cute 🥰', 'nice', 'Spill cepana putih terakhir', 'Beli di @& Other Stories yaaa', 'embaknya emg cakeppp, jadi cocok semuaaaa', 'Aaaa amin thank you🥺❤️']",33300,1214,ini style nya simple tapi keliatan kayak org punya duit😆,"['fashion', 'outfit', 'ootd', 'oldmoney', 'oldmoneyaesthetic', 'blackshirt', 'howtostyleoutfits', 'inspirasiootd', 'gayadirumah']",2023-04-28,2023-11-10
https://www.tiktok.com/@gaetanoarena_/video/7227779659977526555,gaetanoarena_,19700000,2900000,8186,"['It’s giving Massimo', 'A young Michele morrone', 'I thought you were Harry Styles', 'Liam Payne + Zayn Malik 👀', 'I would not survive in Europe', '#Booktok anyone here hello', 'Massimo what are you doing here', 'is this harry styles, liam payne, shawn mendes or austin butler i can’t tell', 'Yes papi', 'Where in the world are you so I can come and find you', 'YOUR SIDE PROFILE IS LIEK FOR MASSIMO', ""j'ai crus ct Massimo 😭"", 'I thought u were Michele Morrone', '@katherine. harry styles if i was attracted to him', 'Wsh au début j’ai cru c’était massimo', 'joe jonas x michele morrone x ian somerhalder x harry styles okaayokaay', 'You kinda look like young Johnny depp', ""Le frère de Massimo c'est toi ?"", 'My love at first sight', 'Sosie de Massimo 😂']",191300,20500,love this 🤌🏽,"['fashion', 'fits', 'outfitinspo', 'fy', 'fypシ', 'outfits', 'outfitinspo', 'perte', 'viral']",2023-04-30,2023-11-10
https://www.tiktok.com/@ourlyricss/video/7289502796070571270,ourlyricss,2300000,308400,714,"['me After listening to this fashion song:🚶\u200d♂️🚶\u200d♂️🚶\u200d♂️🕺🕺🕺🚶\u200d♂️🚶\u200d♂️🚶\u200d♂️🚶\u200d♂️', 'Britney is actually fantastic with lyrics what-', 'FASHION FASHION A-A-A FASHION ⁉️', '@𝓚🫀💫 is today', 'I LOVE THIS SONG😫', 'I LOVE TOO😭', '“whats ur fav song?” britney manson.', 'FASHION FASHION FASHION A-A-A FASHION', 'Amazing song😭', 'I agree', 'me if I heard this song:💃💃💃', '@Lui_gi🖤 @soph\u2002☆ (Taylor’s version) SLAY', 'this song makes me feel like britney', 'EARLY THIS IS SO GOOD', 'THANK U', 'Early', 'heyy', 'This song gave me modeling vibes', '@i_am_batman I LOVE THIS SONG', 'do she by tyler the creator', 'obligé de défiler eftt', 'FASHION FASHION FASHION 😻', 'Britney Manson ITS JUST SOOO FINE😍😍😍', 'early and i luv this song ❤️', 'yesss, it’s sooo good']",66800,2631,fΛshion,[],2023-10-13,2023-11-10
https://www.tiktok.com/@anhthi.tranminh/video/7218555309973884187,anhthi.tranminh,5900000,542900,1309,"['look like lisa😳', 'Chinese girl🥰', 'wooow', 'Love the attitude', 'nice', '@madeinjapan07 this is me 😂', '😳😳 so beautiful', 'you are Korean girl but you are beautiful', '🥰🥰', 'U killed it😊😊', 'Omg, she left no crumb 😳😳😳', 'look like lisa😁', 'Wow Pure Perfection my love !!!', 'Nice morning to see you 🥰🥰🥰🥰🥰', 'I LOVE WOMEN ESPECIALLY ASIAN WOMEN 🥰', '🥰🥰🥰🥰', 'I’m bikini beautiful girl you could be', 'So beautiful 🥰🥰🥰🥰', '🥰🥰🥰', 'no comment 😑']",49800,2851,"Ngoài bản thân và gia đình, còn lại đều là người khác.","['WheneverWherever', 'fyp', 'viral', 'xuhuong', 'trending', 'streetwear', 'fashion', 'outfit', 'style', 'phoidoxinh', 'phoirtrangnu', 'thoitrang', 'xuhuongtiktok', 'foryou']",2023-04-05,2023-11-10
https://www.tiktok.com/@hotgirlsstt/video/7277241517255806214,hotgirlsstt,127200,2739,12,"['videodan çikilmiyor', '😳😳😳', '😘😘😘', '😳', '🔥🌷🔥🌷', '🥰🥰🥰🥰🥰🥰🥰🥰', 'Name?', ""Guysss it's nnn"", 'son damlasına kadar feda olsun sana', 'aman Allahım ya varya', 'wemon/ models should still cover up bc weird ppl are out there just a warning']",415,90,,"['fashion', 'model']",2023-09-10,2023-11-10
https://www.tiktok.com/@yoltzinsfashion/video/7205269837201870123,yoltzinsfashion,998500,32299,88,"['i wanna be friends with joseph', 'Fr he’s such a vibe', 'Joseph is so excited to show his rings', ""Abby's outfit the best"", 'Where’s Vena’s jeans from', 'YALL D SLEPPING ON VENA LIKE WHATTTT', 'first jeans from where', 'Wait Abby 1 is kinda giving', ""Joseph would've been an 11/10"", 'abby 😻😻😻', 'Yall sleeping on vena', 'abby 2’s outfit tho 😍', 'I’m in my sweater era', 'abby is a mood i would either be covering my face or flipping the camera off like i feel u broski-', 'Abby 1', 'Josephs was amazing and love the 👓 glasses', 'I love venas and joseph', 'I haven’t heard this song in so long', '@fiona The last girl looks like Maeve', 'omg omg Abby 1 is so pretty holyshit']",2555,46,Which one was y’all’s favorite??,"['fashion', 'fashiontok', 'fashiontiktok', 'fashioninspo', 'fashionideas', 'fashioninspiration', 'ootd', 'outfit', 'outfitinspo', 'outfitinspiration', 'school', 'schoolfashion', 'schooloutfits', 'ratingoutfits']",2023-02-28,2023-11-10
https://www.tiktok.com/@pitayaq/video/7281393272059170053,pitayaq,3600000,722100,3855,"['splatoon core', 'outfits under 200 robux', 'the knees blushing too', 'splatoon outfits', 'how much robux was it', 'You look like an evade player and I love it', 'Roblox outfits', 'Roblox in real lifa@황단비', 'do u actually wear this outside. i have 2 outfits inspired by ur account but 2 scared too wear them. if u say yes i will wear it out tmrw', 'On appelle comment le truc en bas , pour qu’elle puisse tourner ?', 'where do you get the head pieces?', 'Whats her haircut called?', 'Il me faut le dentier 😻', 'I WANNA DRESS LIKE THIS…', 'literally how my outfits in roblox games look', 'tell me why I own the second jacket with blue accents in roblox', 'Oml where can i get these ?!?💀', ""l'avant dernier😫😍"", 'where are the headphone antennas things on outfit 4 from they look so cool', 'My roblox Avatar be like@Ƥaͥℝaͣsͫiτe']",131400,4525,outfit details on ig,"['cybercore', 'fashion', 'cyberfashion']",2023-09-21,2023-11-10
https://www.tiktok.com/@ac_sr4/video/7217081611567844634,ac_sr4,8199999,639800,1149,"['Mom this is how I want to dress', ""song's name ?"", '@baranwksyqx تیشرتای اول ویدیوشون انگاا برا منو تو ساخته شدنن:)', '@🐈\u200d⬛💕 toi et moi plus tard', 'what is the white shirt girl wearing in the second clips a long jeans skirt? 😦', 'cutie pies ❤️', 'the one on the right reminds me of chaey from craxy', '@leejoongi1741982 this suits us', '،You are so kind🥰🥰', '@lotfianais ???', '@linaaarmm nous 2 plus tard enfaiteee 😌👍🏻✨️✨️', ""voilà pk j'aime bien le style des Assia\npurée ils veulent trop me tué avec leur beauté 😹"", 'my two personalities :', 'the sandwich rule 🤞🤞', 'English?😭', 'your style is perfect', 'cuteeee', '🥰🥰🥰🥰', 'Lookaaaaazo @StarsMine 🥰', 'where’d you get all those ✨ AMAZING ✨ clothes??']",51900,1645,,"['ootd', 'outfit', 'fashion', 'style', 'phodoxinh']",2023-04-01,2023-11-10
https://www.tiktok.com/@starmnvx/video/7268974878735322373,starmnvx,675300,121300,470,"['кроп молю', 'FASHION FASHION FASHION 📢⁉️🔥', 'Len is real fashion icon', 'Song ?', '@T.W FASHION', 'music name ?!', 'fashion', 'what the song in the bg', '@😻 @Milo☆ @Kunikui @rainecloud this is so real', '@star_makes_vids This is so true especially when ur home alone in the kitchen 🤭', 'MAKE IT TO THE HIGH FASHION🗣️🗣️🗣️', '@Fashionicongaspar this song IS u', '@elliana!! LITERALLY ME.', 'BUT WHAT IS THE NAME', 'STYLE ICON, SIZE ZERO, AND MY BOOTS FROM VALENTINO, IM A SELF-MADE RUNWAY QUEEN, AND MY DADDY IS ALEXANDER MCQUEEN❗❗', '@Dahlia you and Ella be like', '@rizaeverin fr this song is🤩', 'Me when @mama juicynoir’s edit', ""OK BUT LEN'S OUTIFT IS A DIEEEE FOR"", ""@fish plouf plouf 🐟 J'ai juré Len il est fait pour cette musique 😍"", 'MY RELIGION MY CONFESSION FASHION FASHION A-A-A CONFESSION', 'Ok but he SERVEDDDD', 'ME WHEN BRITNEY MANSON', 'real', 'Len ate that tho ‼️', 'What’s it called', 'FR I CAT WALK IN MY LIVING ROOM WHILE LISTENING TO THIS', 'AND MY DADDY IS ALEXANDER MCQUEEN 🔥🔥', 'ME WALKING IN MY MOMS HEELS 😭', 'MY RELIGION, MY CONFESSION, FASHION FASHION A-A CONFESSION 🗣️❗❗❗', 'len kagamine kinnie frfr', 'urgh that is not girly pop!!😡😡 (me too.)', 'got me feeling superfslciicous', 'REAL💃💃', 'FASHION FASHION FASHION🔥🔥🗣🗣', 'I dont know if anyone else noticed this but the beat is the sound of heels walking on a hard surface', 'can someone play Blair on Roblox w me? please I want to play co-op😞']",24000,10100,FASHION FASHION🗣💥💥,"['рекомендации', 'fypシ', 'kagaminelen', 'mewhenthissong', 'fashion']",2023-08-19,2023-11-10
https://www.tiktok.com/@.supermodell90s/video/7199307151322467590,.supermodell90s,3300000,291900,700,"['Chanel before looks so worth the money', 'as an artist he was amazing but as a person …', 'chanel is equal to rags now 😭😭', 'pourquoi y a une robe Versace mdrr', 'Chanel now is just the shadow of what it was then.', ""Chanel c'est vraiment la marque la plus classe"", 'Before is what I think Chanel is', 'Me too', 'The Lagarfield years hits different .', 'mix between old &new money', 'True', 'Chanel stils iconic and buteffaul', 'I love Karl as a designer not a person tho..', 'THE RED DRESS OMG I NEED 8T SO BAD', 'Put that 90s filter over the now and it looks the same', ""@🔥ur mum's fav🔥 broo diggah"", '@alice I like Chanel before tbh', 'Comment ça « i love Karl » ça va pas la tête ?', 'Song names, please? thank you in advanced', '@mandy @rosou punaise ct incroyable']",34000,1407,I love Karl,"['chanel', 'fashion', 'karllagerfeld', 'hautecouture']",2023-02-12,2023-11-10
